426 , 281 , 0 , 423 , 281 , 4.23985e-05
426 , 281 , 0 , 422 , 281 , 1.5392e-05
426 , 281 , 0 , 423 , 281 , 7.23197e-07
425 , 281 , 0 , 423 , 281 , 2.19597e-05
419 , 281 , 0 , 423 , 281 , 2.06107e-05
419 , 281 , 0 , 423 , 281 , 2.0712e-05
419 , 281 , 0 , 423 , 281 , 6.76713e-05
419 , 281 , 0 , 423 , 281 , 3.06837e-05
419 , 281 , 0 , 423 , 281 , 7.07415e-05
419 , 281 , 0 , 423 , 281 , 4.00547e-05
419 , 281 , 0 , 423 , 281 , 0.000543889
419 , 281 , 0 , 423 , 281 , 2.71515e-05
425 , 272 , -0.0896329 , 423 , 281 , -0.000847586
432 , 264 , -0.0754664 , 423 , 281 , -0.00390234
442 , 263 , -0.07079 , 423 , 281 , -0.0111692
453 , 261 , -0.0682377 , 423 , 281 , -0.0189131
462 , 261 , -0.0530359 , 424 , 281 , -0.0266643
471 , 263 , -0.0505075 , 424 , 281 , -0.0323605
476 , 264 , -0.0344074 , 424 , 282 , -0.0373697
480 , 269 , -0.0245463 , 425 , 282 , -0.0424291
488 , 272 , -0.00715029 , 425 , 282 , -0.0460305
493 , 274 , 0.000353925 , 426 , 282 , -0.0469084
500 , 274 , -0.0219745 , 426 , 282 , -0.0482517
502 , 275 , -0.0109104 , 427 , 282 , -0.0494195
499 , 275 , -0.00707026 , 427 , 282 , -0.0498939
500 , 276 , 0.00149904 , 427 , 282 , -0.0500618
501 , 276 , -0.00722836 , 428 , 282 , -0.0499184
502 , 276 , -0.00872538 , 428 , 282 , -0.0496889
502 , 277 , -0.00331143 , 429 , 282 , -0.0491653
503 , 277 , 0.00882199 , 429 , 282 , -0.0485423
506 , 277 , 0.00115629 , 430 , 282 , -0.0480662
509 , 277 , -0.00333008 , 430 , 282 , -0.0473182
509 , 277 , -0.0122661 , 431 , 282 , -0.0468941
515 , 277 , -0.0082364 , 431 , 282 , -0.046409
518 , 277 , 0.016896 , 432 , 282 , -0.0459307
521 , 277 , 0.0150021 , 432 , 282 , -0.045491
518 , 277 , 0.0098794 , 432 , 282 , -0.0452744
522 , 277 , -0.00924575 , 433 , 282 , -0.0448135
522 , 277 , 0.00193462 , 433 , 282 , -0.0443818
522 , 277 , -0.0142483 , 433 , 282 , -0.0439683
529 , 277 , -0.0173762 , 434 , 282 , -0.0435243
531 , 277 , -0.0166391 , 434 , 282 , -0.0430825
531 , 277 , -0.00474186 , 434 , 282 , -0.0426431
531 , 277 , -0.000377394 , 435 , 282 , -0.0422063
536 , 277 , -0.0190155 , 435 , 282 , -0.0417725
540 , 277 , -0.0252139 , 436 , 282 , -0.0413691
539 , 277 , -0.010122 , 436 , 282 , -0.0409427
543 , 277 , -0.0206753 , 436 , 282 , -0.0405794
544 , 277 , -0.011557 , 437 , 282 , -0.0401642
545 , 277 , -0.0149928 , 437 , 282 , -0.0397569
544 , 277 , -0.0172655 , 437 , 282 , -0.0395405
546 , 277 , -0.0144435 , 438 , 282 , -0.0391465
551 , 277 , -0.00403211 , 438 , 282 , -0.0387617
550 , 277 , -0.00995461 , 439 , 282 , -0.0383854
552 , 277 , 0.00328011 , 439 , 282 , -0.0382165
553 , 277 , -0.0107526 , 439 , 282 , -0.0378518
553 , 277 , -0.0101326 , 440 , 282 , -0.0374928
554 , 277 , -0.0303174 , 440 , 282 , -0.0371573
554 , 277 , -0.0209588 , 440 , 282 , -0.0368051
554 , 277 , -0.0345516 , 441 , 282 , -0.0364683
554 , 277 , -0.0354789 , 441 , 282 , -0.0361215
555 , 277 , -0.0227263 , 441 , 282 , -0.0359346
554 , 277 , -0.0119962 , 442 , 282 , -0.0355925
554 , 277 , -0.0324766 , 442 , 282 , -0.0352487
554 , 277 , -0.0355281 , 442 , 282 , -0.0350926
555 , 277 , -0.0438744 , 443 , 282 , -0.0347485
554 , 277 , -0.0172696 , 443 , 282 , -0.034406
555 , 277 , -0.0284827 , 443 , 282 , -0.03422
555 , 277 , -0.0400379 , 444 , 282 , -0.0339329
555 , 277 , -0.0467798 , 444 , 282 , -0.033601
554 , 277 , -0.0187993 , 444 , 282 , -0.0334214
554 , 277 , -0.0168429 , 445 , 282 , -0.0330992
555 , 277 , -0.0239175 , 445 , 282 , -0.0327839
555 , 278 , -0.00277446 , 445 , 282 , -0.0326448
555 , 278 , -0.00114819 , 446 , 282 , -0.0323395
554 , 278 , 0.00579119 , 446 , 282 , -0.0320395
554 , 278 , 0.00276042 , 446 , 282 , -0.0318752
554 , 278 , 0.0125264 , 447 , 282 , -0.0315813
554 , 278 , 0.028038 , 447 , 282 , -0.0312898
554 , 278 , 0.0368315 , 447 , 282 , -0.0311605
554 , 278 , 0.0393105 , 448 , 282 , -0.0308698
555 , 278 , 0.0280674 , 448 , 282 , -0.0305917
555 , 278 , 0.0160261 , 448 , 282 , -0.0304616
555 , 278 , 0.0284101 , 449 , 282 , -0.030174
555 , 278 , 0.0186972 , 449 , 283 , -0.0298954
555 , 278 , 0.0362293 , 449 , 283 , -0.0297309
556 , 278 , 0.0268928 , 450 , 283 , -0.0294355
556 , 278 , 0.038821 , 450 , 283 , -0.0291057
556 , 278 , 0.0122159 , 450 , 283 , -0.0289557
556 , 278 , 0.0217028 , 451 , 283 , -0.0286406
556 , 278 , 0.0197719 , 451 , 283 , -0.0283416
555 , 277 , 0.0277936 , 451 , 283 , -0.0280541
555 , 278 , 0.0326166 , 452 , 283 , -0.0277764
555 , 278 , 0.02894 , 452 , 283 , -0.0275074
555 , 278 , 0.0257236 , 452 , 283 , -0.0273917
555 , 278 , 0.0162046 , 453 , 283 , -0.0271332
555 , 278 , 0.00229028 , 453 , 283 , -0.0269898
555 , 277 , -0.00688802 , 453 , 283 , -0.0267379
555 , 277 , -0.012522 , 454 , 283 , -0.0264883
555 , 278 , -0.00217231 , 454 , 283 , -0.0262396
555 , 278 , 0.0115214 , 454 , 283 , -0.0261312
554 , 277 , -0.000852991 , 455 , 283 , -0.0258816
554 , 277 , -0.0171805 , 455 , 283 , -0.0257402
